latitude,longitude,predicted_risk
36.743417,-84.1560449,0.9551625
36.743417,-84.1560449,0.9551625
36.743417,-84.1560449,0.9551625
36.743417,-84.1560449,0.9551625
36.743417,-84.1560449,0.9551625
36.62702209,-84.5332723,0.99789006
36.62702209,-84.5332723,0.99789006
36.62702209,-84.5332723,0.99789006
36.62702209,-84.5332723,0.99789006
36.62702209,-84.5332723,0.99789006
36.62702209,-84.5332723,0.99789006
35.7082839,-85.7318338,0.8246208
35.7082839,-85.7318338,0.8246208
35.7082839,-85.7318338,0.8246208
35.7082839,-85.7318338,0.8246208
35.7082839,-85.7318338,0.8246208
35.7082839,-85.7318338,0.8246208
35.7082839,-85.7318338,0.8246208
35.7082839,-85.7318338,0.8246208
35.7082839,-85.7318338,0.8246208
36.1220032,-87.09889379,0.9198466
36.1220032,-87.09889379,0.9198466
36.1220032,-87.09889379,0.9198466
36.1220032,-87.09889379,0.9198466
36.1220032,-87.09889379,0.9198466
36.1220032,-87.09889379,0.9198466
36.1220032,-87.09889379,0.9198466
36.1220032,-87.09889379,0.9198466
36.1220032,-87.09889379,0.9198466
36.5547222,-87.1419444,0.9818794
36.5547222,-87.1419444,0.9818794
36.5547222,-87.1419444,0.9818794
36.5547222,-87.1419444,0.9818794
36.5547222,-87.1419444,0.9818794
36.1764961,-82.457364,0.90046835
36.1764961,-82.457364,0.90046835
36.1764961,-82.457364,0.90046835
36.1764961,-82.457364,0.90046835
36.1764961,-82.457364,0.90046835
36.1764961,-82.457364,0.90046835
36.1764961,-82.457364,0.90046835
36.1764961,-82.457364,0.90046835
36.1764961,-82.457364,0.90046835
36.1764961,-82.457364,0.90046835
36.47204104,-82.8471068,0.986932
36.47204104,-82.8471068,0.986932
36.47204104,-82.8471068,0.986932
36.47204104,-82.8471068,0.986932
35.6044869,-84.211568,0.99945563
35.6044869,-84.211568,0.99945563
35.6044869,-84.211568,0.99945563
35.6044869,-84.211568,0.99945563
35.6044869,-84.211568,0.99945563
35.6044869,-84.211568,0.99945563
35.6044869,-84.211568,0.99945563
36.64870849,-82.7504384,0.9404118
36.64870849,-82.7504384,0.9404118
36.64870849,-82.7504384,0.9404118
36.64870849,-82.7504384,0.9404118
36.64870849,-82.7504384,0.9404118
36.64870849,-82.7504384,0.9404118
36.64870849,-82.7504384,0.9404118
36.425087,-83.3982345,0.9827946
36.425087,-83.3982345,0.9827946
36.425087,-83.3982345,0.9827946
36.425087,-83.3982345,0.9827946
36.425087,-83.3982345,0.9827946
36.425087,-83.3982345,0.9827946
36.425087,-83.3982345,0.9827946
36.425087,-83.3982345,0.9827946
36.425087,-83.3982345,0.9827946
36.425087,-83.3982345,0.9827946
34.82286756,-86.4830456,0.85295314
34.82286756,-86.4830456,0.85295314
34.82286756,-86.4830456,0.85295314
34.82286756,-86.4830456,0.85295314
34.82286756,-86.4830456,0.85295314
34.82286756,-86.4830456,0.85295314
34.82286756,-86.4830456,0.85295314
35.21424675,-87.1013993,0.9285195
35.21424675,-87.1013993,0.9285195
35.21424675,-87.1013993,0.9285195
35.21424675,-87.1013993,0.9285195
35.02758336,-86.9477836,0.99933225
35.02758336,-86.9477836,0.99933225
35.02758336,-86.9477836,0.99933225
35.02758336,-86.9477836,0.99933225
35.02758336,-86.9477836,0.99933225
35.02758336,-86.9477836,0.99933225
35.02758336,-86.9477836,0.99933225
35.02758336,-86.9477836,0.99933225
35.0142361,-86.9946574,0.99927384
35.0142361,-86.9946574,0.99927384
35.0142361,-86.9946574,0.99927384
35.0142361,-86.9946574,0.99927384
35.0142361,-86.9946574,0.99927384
35.0142361,-86.9946574,0.99927384
35.0142361,-86.9946574,0.99927384
35.0142361,-86.9946574,0.99927384
35.0142361,-86.9946574,0.99927384
35.0142361,-86.9946574,0.99927384
35.02412144,-87.5790326,0.74100024
35.02412144,-87.5790326,0.74100024
35.02412144,-87.5790326,0.74100024
35.02412144,-87.5790326,0.74100024
35.02412144,-87.5790326,0.74100024
35.02412144,-87.5790326,0.74100024
35.02412144,-87.5790326,0.74100024
35.02412144,-87.5790326,0.74100024
35.02412144,-87.5790326,0.74100024
35.49590598,-87.8328037,0.9315168
35.49590598,-87.8328037,0.9315168
35.49590598,-87.8328037,0.9315168
35.49590598,-87.8328037,0.9315168
35.49590598,-87.8328037,0.9315168
35.49590598,-87.8328037,0.9315168
35.49590598,-87.8328037,0.9315168
35.49590598,-87.8328037,0.9315168
35.49590598,-87.8328037,0.9315168
35.49590598,-87.8328037,0.9315168
35.81180967,-87.7787545,0.9821138
35.81180967,-87.7787545,0.9821138
35.81180967,-87.7787545,0.9821138
35.81180967,-87.7787545,0.9821138
35.81180967,-87.7787545,0.9821138
35.81180967,-87.7787545,0.9821138
35.81180967,-87.7787545,0.9821138
35.81180967,-87.7787545,0.9821138
39.5403192,-91.6723812,0.9909753
39.5403192,-91.6723812,0.9909753
39.5403192,-91.6723812,0.9909753
39.5403192,-91.6723812,0.9909753
39.00880556,-90.9775278,0.9991486
39.00880556,-90.9775278,0.9991486
39.00880556,-90.9775278,0.9991486
39.00880556,-90.9775278,0.9991486
39.00880556,-90.9775278,0.9991486
39.00880556,-90.9775278,0.9991486
39.00880556,-90.9775278,0.9991486
39.00880556,-90.9775278,0.9991486
38.96060098,-89.0889554,0.90615076
38.96060098,-89.0889554,0.90615076
38.96060098,-89.0889554,0.90615076
38.96060098,-89.0889554,0.90615076
38.96060098,-89.0889554,0.90615076
38.96060098,-89.0889554,0.90615076
38.96060098,-89.0889554,0.90615076
38.96060098,-89.0889554,0.90615076
38.96060098,-89.0889554,0.90615076
38.96060098,-89.0889554,0.90615076
38.96060098,-89.0889554,0.90615076
40.60166667,-95.645,0.8722288
40.60166667,-95.645,0.8722288
40.60166667,-95.645,0.8722288
40.60166667,-95.645,0.8722288
40.60166667,-95.645,0.8722288
40.60166667,-95.645,0.8722288
40.60166667,-95.645,0.8722288
40.60166667,-95.645,0.8722288
40.60166667,-95.645,0.8722288
40.39277778,-95.8127778,0.83960754
40.39277778,-95.8127778,0.83960754
40.39277778,-95.8127778,0.83960754
40.39277778,-95.8127778,0.83960754
40.39277778,-95.8127778,0.83960754
40.39277778,-95.8127778,0.83960754
40.39277778,-95.8127778,0.83960754
40.0355577,-95.5960957,0.9791743
40.0355577,-95.5960957,0.9791743
40.0355577,-95.5960957,0.9791743
40.0355577,-95.5960957,0.9791743
40.0355577,-95.5960957,0.9791743
40.0355577,-95.5960957,0.9791743
40.0355577,-95.5960957,0.9791743
40.2024722,-95.0695556,0.9725682
40.2024722,-95.0695556,0.9725682
40.2024722,-95.0695556,0.9725682
40.2024722,-95.0695556,0.9725682
39.68802778,-94.7026111,0.92328864
39.68802778,-94.7026111,0.92328864
39.68802778,-94.7026111,0.92328864
39.68802778,-94.7026111,0.92328864
39.68802778,-94.7026111,0.92328864
39.68802778,-94.7026111,0.92328864
39.68802778,-94.7026111,0.92328864
39.68802778,-94.7026111,0.92328864
39.68802778,-94.7026111,0.92328864
40.25666667,-96.7469444,0.7923037
40.25666667,-96.7469444,0.7923037
39.72583518,-96.8047432,0.74790317
39.72583518,-96.8047432,0.74790317
39.72583518,-96.8047432,0.74790317
39.72583518,-96.8047432,0.74790317
39.72583518,-96.8047432,0.74790317
39.72583518,-96.8047432,0.74790317
39.70048729,-96.754525,0.70951486
39.70048729,-96.754525,0.70951486
39.70048729,-96.754525,0.70951486
39.9269517,-93.9427225,0.9992279
39.9269517,-93.9427225,0.9992279
39.9269517,-93.9427225,0.9992279
39.9269517,-93.9427225,0.9992279
39.9269517,-93.9427225,0.9992279
39.9269517,-93.9427225,0.9992279
39.9269517,-93.9427225,0.9992279
39.9269517,-93.9427225,0.9992279
39.9269517,-93.9427225,0.9992279
39.9269517,-93.9427225,0.9992279
40.06930556,-93.6380278,0.99923587
40.06930556,-93.6380278,0.99923587
40.06930556,-93.6380278,0.99923587
40.06930556,-93.6380278,0.99923587
40.06930556,-93.6380278,0.99923587
40.06930556,-93.6380278,0.99923587
40.06930556,-93.6380278,0.99923587
40.06930556,-93.6380278,0.99923587
40.06930556,-93.6380278,0.99923587
38.70225,-92.9788333,0.78813523
38.70225,-92.9788333,0.78813523
38.70225,-92.9788333,0.78813523
38.75706389,-93.0226972,0.9433628
38.75706389,-93.0226972,0.9433628
38.75706389,-93.0226972,0.9433628
38.75706389,-93.0226972,0.9433628
38.75706389,-93.0226972,0.9433628
38.87001315,-93.6221588,0.7229077
38.87001315,-93.6221588,0.7229077
38.87001315,-93.6221588,0.7229077
37.8698333,-93.8031667,0.99865305
37.8698333,-93.8031667,0.99865305
37.8698333,-93.8031667,0.99865305
37.8698333,-93.8031667,0.99865305
38.2636354,-93.7146555,0.98728997
38.2636354,-93.7146555,0.98728997
38.2636354,-93.7146555,0.98728997
38.2636354,-93.7146555,0.98728997
38.2636354,-93.7146555,0.98728997
37.93694444,-92.8513611,0.7355872
37.93694444,-92.8513611,0.7355872
37.75920725,-92.4518383,0.9993492
37.75920725,-92.4518383,0.9993492
37.75920725,-92.4518383,0.9993492
37.75920725,-92.4518383,0.9993492
37.75920725,-92.4518383,0.9993492
37.75920725,-92.4518383,0.9993492
37.87226229,-92.2271131,0.9990626
37.87226229,-92.2271131,0.9990626
37.87226229,-92.2271131,0.9990626
37.87226229,-92.2271131,0.9990626
37.87226229,-92.2271131,0.9990626
37.87226229,-92.2271131,0.9990626
37.92991667,-91.9773333,0.9996214
37.92991667,-91.9773333,0.9996214
37.92991667,-91.9773333,0.9996214
37.92991667,-91.9773333,0.9996214
37.92991667,-91.9773333,0.9996214
37.92991667,-91.9773333,0.9996214
37.92991667,-91.9773333,0.9996214
37.92991667,-91.9773333,0.9996214
37.92991667,-91.9773333,0.9996214
37.92991667,-91.9773333,0.9996214
38.38880556,-91.8198889,0.9994031
38.38880556,-91.8198889,0.9994031
38.38880556,-91.8198889,0.9994031
38.38880556,-91.8198889,0.9994031
38.38880556,-91.8198889,0.9994031
38.38880556,-91.8198889,0.9994031
38.38880556,-91.8198889,0.9994031
37.9984722,-91.3609444,0.9218062
37.9984722,-91.3609444,0.9218062
37.9984722,-91.3609444,0.9218062
37.9984722,-91.3609444,0.9218062
37.9984722,-91.3609444,0.9218062
37.9984722,-91.3609444,0.9218062
37.9984722,-91.3609444,0.9218062
37.9984722,-91.3609444,0.9218062
37.9984722,-91.3609444,0.9218062
37.9984722,-91.3609444,0.9218062
38.15852778,-91.1084722,0.99899274
38.15852778,-91.1084722,0.99899274
38.15852778,-91.1084722,0.99899274
38.15852778,-91.1084722,0.99899274
38.15852778,-91.1084722,0.99899274
38.15852778,-91.1084722,0.99899274
38.15852778,-91.1084722,0.99899274
38.15852778,-91.1084722,0.99899274
38.15852778,-91.1084722,0.99899274
38.1596111,-90.7060556,0.8595535
38.1596111,-90.7060556,0.8595535
38.1596111,-90.7060556,0.8595535
38.1596111,-90.7060556,0.8595535
38.1596111,-90.7060556,0.8595535
38.1596111,-90.7060556,0.8595535
38.1596111,-90.7060556,0.8595535
38.5047344,-90.59087249,0.9986498
38.5047344,-90.59087249,0.9986498
38.5047344,-90.59087249,0.9986498
38.5047344,-90.59087249,0.9986498
38.5047344,-90.59087249,0.9986498
38.5047344,-90.59087249,0.9986498
38.5047344,-90.59087249,0.9986498
38.5047344,-90.59087249,0.9986498
38.5047344,-90.59087249,0.9986498
38.5047344,-90.59087249,0.9986498
36.25117909,-89.1925686,0.9991848
36.25117909,-89.1925686,0.9991848
36.25117909,-89.1925686,0.9991848
36.25117909,-89.1925686,0.9991848
36.25117909,-89.1925686,0.9991848
36.25117909,-89.1925686,0.9991848
36.2408294,-89.217644,0.99901855
36.2408294,-89.217644,0.99901855
36.2408294,-89.217644,0.99901855
36.2408294,-89.217644,0.99901855
36.2408294,-89.217644,0.99901855
36.2408294,-89.217644,0.99901855
36.2408294,-89.217644,0.99901855
35.27532938,-88.9766303,0.9978811
35.27532938,-88.9766303,0.9978811
35.27532938,-88.9766303,0.9978811
35.27532938,-88.9766303,0.9978811
35.27532938,-88.9766303,0.9978811
35.27532938,-88.9766303,0.9978811
35.27532938,-88.9766303,0.9978811
35.27532938,-88.9766303,0.9978811
35.27532938,-88.9766303,0.9978811
35.63733496,-89.609455,0.9955959
35.63733496,-89.609455,0.9955959
35.63733496,-89.609455,0.9955959
35.63733496,-89.609455,0.9955959
35.63733496,-89.609455,0.9955959
35.63733496,-89.609455,0.9955959
37.3845,-90.4738611,0.99855644
37.3845,-90.4738611,0.99855644
37.3845,-90.4738611,0.99855644
37.19452778,-90.5033056,0.9990596
37.19452778,-90.5033056,0.9990596
37.19452778,-90.5033056,0.9990596
37.19452778,-90.5033056,0.9990596
37.19452778,-90.5033056,0.9990596
37.19452778,-90.5033056,0.9990596
37.19452778,-90.5033056,0.9990596
37.19452778,-90.5033056,0.9990596
37.19452778,-90.5033056,0.9990596
37.19452778,-90.5033056,0.9990596
36.07305556,-94.0811111,0.9961378
36.07305556,-94.0811111,0.9961378
36.07305556,-94.0811111,0.9961378
36.07305556,-94.0811111,0.9961378
36.07305556,-94.0811111,0.9961378
36.80538889,-93.4615833,0.9880635
36.80538889,-93.4615833,0.9880635
36.80538889,-93.4615833,0.9880635
36.80538889,-93.4615833,0.9880635
36.80538889,-93.4615833,0.9880635
36.80538889,-93.4615833,0.9880635
36.80538889,-93.4615833,0.9880635
36.80538889,-93.4615833,0.9880635
36.80538889,-93.4615833,0.9880635
36.80538889,-93.4615833,0.9880635
35.98305556,-92.7472222,0.9986972
35.98305556,-92.7472222,0.9986972
35.98305556,-92.7472222,0.9986972
35.98305556,-92.7472222,0.9986972
35.98305556,-92.7472222,0.9986972
35.98305556,-92.7472222,0.9986972
35.98305556,-92.7472222,0.9986972
35.98305556,-92.7472222,0.9986972
36.11729369,-92.554607,0.9949569
36.11729369,-92.554607,0.9949569
36.11729369,-92.554607,0.9949569
36.11729369,-92.554607,0.9949569
37.0587222,-90.687,0.8276884
37.0587222,-90.687,0.8276884
37.0587222,-90.687,0.8276884
37.0587222,-90.687,0.8276884
37.0587222,-90.687,0.8276884
37.0587222,-90.687,0.8276884
37.0587222,-90.687,0.8276884
37.0587222,-90.687,0.8276884
37.18393686,-91.2584654,0.97820437
37.18393686,-91.2584654,0.97820437
37.18393686,-91.2584654,0.97820437
37.18393686,-91.2584654,0.97820437
37.18393686,-91.2584654,0.97820437
37.18393686,-91.2584654,0.97820437
36.99138889,-91.0135,0.9992304
36.99138889,-91.0135,0.9992304
36.99138889,-91.0135,0.9992304
36.99138889,-91.0135,0.9992304
36.99138889,-91.0135,0.9992304
36.99138889,-91.0135,0.9992304
36.99138889,-91.0135,0.9992304
36.99138889,-91.0135,0.9992304
36.99138889,-91.0135,0.9992304
36.99138889,-91.0135,0.9992304
36.62200294,-90.8476225,0.99894863
36.62200294,-90.8476225,0.99894863
36.62200294,-90.8476225,0.99894863
36.62200294,-90.8476225,0.99894863
36.62200294,-90.8476225,0.99894863
36.62200294,-90.8476225,0.99894863
36.62200294,-90.8476225,0.99894863
36.62200294,-90.8476225,0.99894863
36.62200294,-90.8476225,0.99894863
36.62200294,-90.8476225,0.99894863
35.65666667,-92.2927778,0.74891174
35.65666667,-92.2927778,0.74891174
35.65666667,-92.2927778,0.74891174
35.65666667,-92.2927778,0.74891174
35.65666667,-92.2927778,0.74891174
36.8114211,-97.277265,0.9988728
36.8114211,-97.277265,0.9988728
36.8114211,-97.277265,0.9988728
36.8114211,-97.277265,0.9988728
36.8114211,-97.277265,0.9988728
36.8114211,-97.277265,0.9988728
36.8114211,-97.277265,0.9988728
37.2664504,-95.918041,0.9535562
37.2664504,-95.918041,0.9535562
37.2664504,-95.918041,0.9535562
37.00393886,-96.3166638,0.74423885
37.00393886,-96.3166638,0.74423885
37.00393886,-96.3166638,0.74423885
37.00393886,-96.3166638,0.74423885
37.00393886,-96.3166638,0.74423885
37.00393886,-96.3166638,0.74423885
37.00393886,-96.3166638,0.74423885
37.00393886,-96.3166638,0.74423885
37.2456111,-94.5664167,0.9989517
37.2456111,-94.5664167,0.9989517
37.2456111,-94.5664167,0.9989517
37.2456111,-94.5664167,0.9989517
37.2456111,-94.5664167,0.9989517
37.2456111,-94.5664167,0.9989517
37.2456111,-94.5664167,0.9989517
37.2456111,-94.5664167,0.9989517
37.2456111,-94.5664167,0.9989517
36.93451148,-94.7471711,0.9988778
36.93451148,-94.7471711,0.9988778
36.93451148,-94.7471711,0.9988778
36.93451148,-94.7471711,0.9988778
36.93451148,-94.7471711,0.9988778
36.93451148,-94.7471711,0.9988778
36.93451148,-94.7471711,0.9988778
36.93451148,-94.7471711,0.9988778
36.56841789,-95.1521891,0.833275
36.56841789,-95.1521891,0.833275
36.56841789,-95.1521891,0.833275
36.56841789,-95.1521891,0.833275
36.56841789,-95.1521891,0.833275
36.56841789,-95.1521891,0.833275
36.56841789,-95.1521891,0.833275
34.8725,-93.6572222,0.9985354
34.8725,-93.6572222,0.9985354
34.8725,-93.6572222,0.9985354
34.8725,-93.6572222,0.9985354
34.8725,-93.6572222,0.9985354
34.8725,-93.6572222,0.9985354
34.8725,-93.6572222,0.9985354
34.4825,-89.2244444,0.9650535
34.4825,-89.2244444,0.9650535
34.4825,-89.2244444,0.9650535
34.4825,-89.2244444,0.9650535
34.4825,-89.2244444,0.9650535
34.4825,-89.2244444,0.9650535
34.4825,-89.2244444,0.9650535
34.4825,-89.2244444,0.9650535
33.19444444,-89.7711111,0.9988593
33.19444444,-89.7711111,0.9988593
33.19444444,-89.7711111,0.9988593
33.19444444,-89.7711111,0.9988593
33.19444444,-89.7711111,0.9988593
32.8806878,-89.9661952,0.99679583
32.8806878,-89.9661952,0.99679583
32.8806878,-89.9661952,0.99679583
32.8806878,-89.9661952,0.99679583
32.60305556,-90.3638889,0.9500392
32.60305556,-90.3638889,0.9500392
32.34777778,-90.6969444,0.99904865
32.34777778,-90.6969444,0.99904865
32.34777778,-90.6969444,0.99904865
32.34777778,-90.6969444,0.99904865
32.34777778,-90.6969444,0.99904865
32.34777778,-90.6969444,0.99904865
32.34777778,-90.6969444,0.99904865
32.34777778,-90.6969444,0.99904865
32.0186111,-90.8783333,0.99816424
32.0186111,-90.8783333,0.99816424
32.0186111,-90.8783333,0.99816424
32.0186111,-90.8783333,0.99816424
32.0186111,-90.8783333,0.99816424
31.3247222,-91.1094444,0.9983663
31.3247222,-91.1094444,0.9983663
31.3247222,-91.1094444,0.9983663
31.3247222,-91.1094444,0.9983663
31.3247222,-91.1094444,0.9983663
31.3247222,-91.1094444,0.9983663
34.24871203,-95.6052475,0.99851614
34.24871203,-95.6052475,0.99851614
34.24871203,-95.6052475,0.99851614
34.24871203,-95.6052475,0.99851614
34.24871203,-95.6052475,0.99851614
34.20065806,-95.4844085,0.9986696
34.20065806,-95.4844085,0.9986696
34.20065806,-95.4844085,0.9986696
34.20065806,-95.4844085,0.9986696
34.20065806,-95.4844085,0.9986696
33.91944444,-94.3866667,0.99900705
33.91944444,-94.3866667,0.99900705
33.91944444,-94.3866667,0.99900705
33.91944444,-94.3866667,0.99900705
33.91944444,-94.3866667,0.99900705
33.91944444,-94.3866667,0.99900705
33.91944444,-94.3866667,0.99900705
33.91944444,-94.3866667,0.99900705
33.91944444,-94.3866667,0.99900705
33.47483009,-95.5877347,0.8387625
33.47483009,-95.5877347,0.8387625
33.47483009,-95.5877347,0.8387625
33.47483009,-95.5877347,0.8387625
33.47483009,-95.5877347,0.8387625
33.47483009,-95.5877347,0.8387625
33.47483009,-95.5877347,0.8387625
34.61,-93.6975,0.9531594
34.61,-93.6975,0.9531594
34.61,-93.6975,0.9531594
34.61,-93.6975,0.9531594
34.61,-93.6975,0.9531594
34.61,-93.6975,0.9531594
34.61,-93.6975,0.9531594
34.61,-93.6975,0.9531594
33.8781625,-93.3046161,0.99931777
33.8781625,-93.3046161,0.99931777
33.8781625,-93.3046161,0.99931777
33.8781625,-93.3046161,0.99931777
34.1161111,-92.4055556,0.98130345
34.1161111,-92.4055556,0.98130345
34.1161111,-92.4055556,0.98130345
33.7008333,-92.0258333,0.9989446
33.7008333,-92.0258333,0.9989446
33.7008333,-92.0258333,0.9989446
33.7008333,-92.0258333,0.9989446
33.7008333,-92.0258333,0.9989446
33.7008333,-92.0258333,0.9989446
33.7008333,-92.0258333,0.9989446
33.7008333,-92.0258333,0.9989446
31.7543363,-92.3445833,0.9986935
31.7543363,-92.3445833,0.9986935
31.7543363,-92.3445833,0.9986935
31.7543363,-92.3445833,0.9986935
31.7543363,-92.3445833,0.9986935
30.8890694,-90.8445454,0.9777018
30.8890694,-90.8445454,0.9777018
30.8890694,-90.8445454,0.9777018
30.8890694,-90.8445454,0.9777018
30.8890694,-90.8445454,0.9777018
30.8890694,-90.8445454,0.9777018
30.8890694,-90.8445454,0.9777018
30.464079,-90.99038,0.9995658
30.464079,-90.99038,0.9995658
30.464079,-90.99038,0.9995658
30.464079,-90.99038,0.9995658
30.464079,-90.99038,0.9995658
30.464079,-90.99038,0.9995658
30.464079,-90.99038,0.9995658
30.464079,-90.99038,0.9995658
30.69875,-92.8931944,0.93242997
30.69875,-92.8931944,0.93242997
30.69875,-92.8931944,0.93242997
30.69875,-92.8931944,0.93242997
30.69875,-92.8931944,0.93242997
30.69875,-92.8931944,0.93242997
30.69875,-92.8931944,0.93242997
30.69875,-92.8931944,0.93242997
30.3979862,-94.2635215,0.9940154
30.3979862,-94.2635215,0.9940154
30.3979862,-94.2635215,0.9940154
30.3979862,-94.2635215,0.9940154
30.3979862,-94.2635215,0.9940154
30.3979862,-94.2635215,0.9940154
30.3979862,-94.2635215,0.9940154
30.3979862,-94.2635215,0.9940154
30.1454932,-95.1243756,0.7360119
30.1454932,-95.1243756,0.7360119
30.1454932,-95.1243756,0.7360119
31.785991,-97.5680748,0.74972475
31.785991,-97.5680748,0.74972475
31.785991,-97.5680748,0.74972475
31.785991,-97.5680748,0.74972475
31.785991,-97.5680748,0.74972475
31.785991,-97.5680748,0.74972475
31.785991,-97.5680748,0.74972475
31.785991,-97.5680748,0.74972475
31.785991,-97.5680748,0.74972475
31.785991,-97.5680748,0.74972475
30.50435487,-99.7345097,0.9972697
30.50435487,-99.7345097,0.9972697
30.50435487,-99.7345097,0.9972697
30.50435487,-99.7345097,0.9972697
30.50435487,-99.7345097,0.9972697
30.50435487,-99.7345097,0.9972697
30.50435487,-99.7345097,0.9972697
30.50435487,-99.7345097,0.9972697
30.50435487,-99.7345097,0.9972697
30.50435487,-99.7345097,0.9972697
30.66073685,-99.1092185,0.9989021
30.66073685,-99.1092185,0.9989021
30.66073685,-99.1092185,0.9989021
30.66073685,-99.1092185,0.9989021
30.66073685,-99.1092185,0.9989021
30.29186695,-98.3994674,0.95603514
30.29186695,-98.3994674,0.95603514
30.29186695,-98.3994674,0.95603514
30.29186695,-98.3994674,0.95603514
30.29186695,-98.3994674,0.95603514
30.29186695,-98.3994674,0.95603514
30.29186695,-98.3994674,0.95603514
30.29186695,-98.3994674,0.95603514
28.95998449,-96.6863668,0.9857948
28.95998449,-96.6863668,0.9857948
28.95998449,-96.6863668,0.9857948
28.95998449,-96.6863668,0.9857948
28.95998449,-96.6863668,0.9857948
28.95998449,-96.6863668,0.9857948
28.95998449,-96.6863668,0.9857948
28.95998449,-96.6863668,0.9857948
29.0258147,-96.5524733,0.92281103
29.0258147,-96.5524733,0.92281103
29.0258147,-96.5524733,0.92281103
29.0258147,-96.5524733,0.92281103
29.8604957,-98.3836275,0.99549246
29.8604957,-98.3836275,0.99549246
29.8604957,-98.3836275,0.99549246
29.8604957,-98.3836275,0.99549246
29.8604957,-98.3836275,0.99549246
29.8604957,-98.3836275,0.99549246
29.8604957,-98.3836275,0.99549246
29.8604957,-98.3836275,0.99549246
29.8604957,-98.3836275,0.99549246
29.2152475,-97.4494353,0.95440716
29.2152475,-97.4494353,0.95440716
29.2152475,-97.4494353,0.95440716
29.2152475,-97.4494353,0.95440716
29.2152475,-97.4494353,0.95440716
29.2152475,-97.4494353,0.95440716
29.12385307,-99.8947822,0.98292935
29.12385307,-99.8947822,0.98292935
29.12385307,-99.8947822,0.98292935
29.12385307,-99.8947822,0.98292935
29.12385307,-99.8947822,0.98292935
29.12385307,-99.8947822,0.98292935
29.12385307,-99.8947822,0.98292935
29.12385307,-99.8947822,0.98292935
28.73664429,-99.1447556,0.75451803
28.73664429,-99.1447556,0.75451803
28.73664429,-99.1447556,0.75451803
28.73664429,-99.1447556,0.75451803
28.73664429,-99.1447556,0.75451803
28.73664429,-99.1447556,0.75451803
28.73664429,-99.1447556,0.75451803
28.73664429,-99.1447556,0.75451803
28.73664429,-99.1447556,0.75451803
28.73664429,-99.1447556,0.75451803
37.07911569,-119.5609712,0.8961126
37.07911569,-119.5609712,0.8961126
37.07911569,-119.5609712,0.8961126
37.07911569,-119.5609712,0.8961126
40.38709797,-122.2386119,0.9118632
40.38709797,-122.2386119,0.9118632
40.38709797,-122.2386119,0.9118632
40.38709797,-122.2386119,0.9118632
40.38709797,-122.2386119,0.9118632
40.38709797,-122.2386119,0.9118632
40.38709797,-122.2386119,0.9118632
40.38709797,-122.2386119,0.9118632
39.7082199,-121.2705175,0.88837135
39.7082199,-121.2705175,0.88837135
39.7082199,-121.2705175,0.88837135
39.7082199,-121.2705175,0.88837135
39.3665551,-121.6471932,0.9988858
39.3665551,-121.6471932,0.9988858
39.3665551,-121.6471932,0.9988858
39.3665551,-121.6471932,0.9988858
39.39044696,-121.1444008,0.9816969
39.39044696,-121.1444008,0.9816969
39.39044696,-121.1444008,0.9816969
39.39044696,-121.1444008,0.9816969
39.23517079,-121.2741256,0.99944943
39.23517079,-121.2741256,0.99944943
39.23517079,-121.2741256,0.99944943
39.23517079,-121.2741256,0.99944943
39.23517079,-121.2741256,0.99944943
39.23517079,-121.2741256,0.99944943
39.23517079,-121.2741256,0.99944943
39.1757251,-121.5249647,0.99946994
39.1757251,-121.5249647,0.99946994
39.1757251,-121.5249647,0.99946994
39.1757251,-121.5249647,0.99946994
39.1757251,-121.5249647,0.99946994
39.1757251,-121.5249647,0.99946994
39.1757251,-121.5249647,0.99946994
39.1757251,-121.5249647,0.99946994
38.50852336,-122.9277737,0.99815255
38.50852336,-122.9277737,0.99815255
38.50852336,-122.9277737,0.99815255
38.50852336,-122.9277737,0.99815255
38.50852336,-122.9277737,0.99815255
38.50852336,-122.9277737,0.99815255
38.50852336,-122.9277737,0.99815255
38.50852336,-122.9277737,0.99815255
40.31319125,-124.283381,0.9994729
40.31319125,-124.283381,0.9994729
40.31319125,-124.283381,0.9994729
40.31319125,-124.283381,0.9994729
40.31319125,-124.283381,0.9994729
40.31319125,-124.283381,0.9994729
40.31319125,-124.283381,0.9994729
39.38849566,-123.1161157,0.70832
39.38849566,-123.1161157,0.70832
39.38849566,-123.1161157,0.70832
39.38849566,-123.1161157,0.70832
39.38849566,-123.1161157,0.70832
39.38849566,-123.1161157,0.70832
39.38849566,-123.1161157,0.70832
39.38849566,-123.1161157,0.70832
39.38849566,-123.1161157,0.70832
39.38849566,-123.1161157,0.70832
39.38849566,-123.1161157,0.70832
39.62487958,-123.3414017,0.99524
39.62487958,-123.3414017,0.99524
39.62487958,-123.3414017,0.99524
39.6179353,-123.3566796,0.78618693
39.6179353,-123.3566796,0.78618693
39.6179353,-123.3566796,0.78618693
39.6179353,-123.3566796,0.78618693
39.70626687,-123.3252913,0.9966413
39.70626687,-123.3252913,0.9966413
39.70626687,-123.3252913,0.9966413
39.70626687,-123.3252913,0.9966413
39.70626687,-123.3252913,0.9966413
39.9373742,-123.3469626,0.77676314
39.9373742,-123.3469626,0.77676314
39.9373742,-123.3469626,0.77676314
39.8745957,-123.7205775,0.99661154
39.8745957,-123.7205775,0.99661154
39.8745957,-123.7205775,0.99661154
